X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
315;531;0.1965232;0.5881314;0.1481721;0.4906268;479.3;0.2042987;False;5/31/2026 5:42:43 PM:539;1780224163539;;
319;518;0.1988137;0.5735717;0.2294939;0.4811229;464.3;0.2017435;False;5/31/2026 5:42:43 PM:602;1780224163602;;
320;512;0.1997766;0.5668512;0.2242617;0.4945596;450.8;0.2016964;False;5/31/2026 5:42:43 PM:666;1780224163666;;
469;522;0.2926201;0.5784901;0.4360606;0.6433746;439.7;0.1648572;False;5/31/2026 5:42:43 PM:732;1780224163732;;
544;530;0.3391209;0.5864488;0.4358078;0.6448841;429.7;0.1648285;False;5/31/2026 5:42:43 PM:801;1780224163801;;
391;531;0.2434847;0.5876313;0.1105141;0.6138417;425.3;0.1615217;False;5/31/2026 5:42:43 PM:879;1780224163879;;
438;529;0.2730368;0.5853659;0.3582375;0.5565789;420.5;0.1551625;False;5/31/2026 5:42:43 PM:958;1780224163958;;
445;526;0.2776093;0.5820222;0.3238396;0.5377346;417.2;0.1632519;False;5/31/2026 5:42:44 PM:22;1780224164022;;
450;524;0.2803053;0.5805161;0.3216162;0.5451646;414.2;0.1633737;False;5/31/2026 5:42:44 PM:87;1780224164087;;
528;553;0.3293381;0.6126622;0.4436397;0.7257089;408.7;0.1837488;False;5/31/2026 5:42:44 PM:158;1780224164158;;
580;577;0.3612025;0.6385385;0.4586685;0.7511879;404.3;0.183657;False;5/31/2026 5:42:44 PM:224;1780224164224;;
609;591;0.379523;0.654284;0.4586838;0.7511489;400.3;0.1836054;False;5/31/2026 5:42:44 PM:290;1780224164290;;
628;596;0.3910964;0.6598987;0.4594743;0.729566;397.5;0.1700082;False;5/31/2026 5:42:44 PM:358;1780224164358;;
637;604;0.3969499;0.6684206;0.4552908;0.7565051;394.2;0.1705293;False;5/31/2026 5:42:44 PM:421;1780224164421;;
643;609;0.4006789;0.6747038;0.4547091;0.7600175;391.2;0.1705561;False;5/31/2026 5:42:44 PM:482;1780224164482;;
645;615;0.4020709;0.680903;0.44741;0.769171;388.2;0.1858604;False;5/31/2026 5:42:44 PM:546;1780224164546;;
647;619;0.4030795;0.6852574;0.4474079;0.7691691;385.6;0.1858606;False;5/31/2026 5:42:44 PM:613;1780224164613;;
650;620;0.4047536;0.6868333;0.4530955;0.7112229;383.2;0.168594;False;5/31/2026 5:42:44 PM:684;1780224164684;;
495;613;0.3085544;0.678228;0.189613;0.6319814;382.7;0.194261;False;5/31/2026 5:42:44 PM:757;1780224164757;;
415;611;0.2588559;0.676389;0.1704729;0.6537915;382.2;0.2227111;False;5/31/2026 5:42:44 PM:820;1780224164820;;
381;610;0.2372748;0.6754909;0.1803987;0.658203;381.7;0.2226564;False;5/31/2026 5:42:44 PM:885;1780224164885;;
428;611;0.2669261;0.6759675;0.3350099;0.6891396;376.0;0.1711464;False;5/31/2026 5:42:45 PM:229;1780224165229;;
447;608;0.2786765;0.6734563;0.3629327;0.64033;370.8;0.1698752;False;5/31/2026 5:42:45 PM:293;1780224165293;;
561;615;0.3497251;0.6803966;0.4649926;0.7289307;370.5;0.1737851;False;5/31/2026 5:42:45 PM:423;1780224165423;;
596;618;0.3712569;0.6843674;0.4639028;0.7390298;370.3;0.173924;False;5/31/2026 5:42:45 PM:494;1780224165494;;
616;620;0.383835;0.6866874;0.463768;0.7370873;370.6;0.177832;False;5/31/2026 5:42:45 PM:565;1780224165565;;
626;624;0.3899567;0.6910347;0.4589518;0.7582693;370.7;0.1768565;False;5/31/2026 5:42:45 PM:629;1780224165629;;
633;627;0.3941524;0.6940879;0.4587587;0.7581836;370.8;0.1767806;False;5/31/2026 5:42:45 PM:696;1780224165696;;
579;629;0.3609074;0.696678;0.3303481;0.7154006;369.0;0.1745049;False;5/31/2026 5:42:48 PM:126;1780224168126;;
564;628;0.3514555;0.6947759;0.2891701;0.6712918;367.4;0.1746971;False;5/31/2026 5:42:48 PM:198;1780224168198;;
526;579;0.327893;0.6406564;0.2781679;0.5704961;369.9;0.192884;False;5/31/2026 5:42:54 PM:466;1780224174466;;
524;576;0.3266409;0.6379957;0.3162581;0.5562242;364.6;0.2382009;False;5/31/2026 5:42:54 PM:540;1780224174540;;
523;575;0.3259233;0.6363832;0.3162272;0.5562064;359.8;0.2381795;False;5/31/2026 5:42:54 PM:607;1780224174607;;
548;573;0.3412802;0.6343138;0.3905151;0.587712;360.1;0.1842022;False;5/31/2026 5:42:54 PM:687;1780224174687;;
677;575;0.4215973;0.6366477;0.4784237;0.6427091;358.8;0.2191366;False;5/31/2026 5:42:56 PM:817;1780224176817;;
